%lambda_um,n,k  FASnI3 pure film: TABULATED complex dielectric function from the supplementary material of Ghimire, Zhao, Yan, Podraza, AIP Adv 7 075108 (2017), doi 10.1063/1.4994211, CC-BY; table 'Spectra in eps for FASnI3' (695 pts, 0.7348-5.8868 eV); eps from point-by-point numerical inversion of VASE N/C/S at 60+70 deg (NOT a parametric fit, NOT digitized); converted to n,k via n,k=sqrt((|eps|+/-eps1)/2) on 2026-08-01. REPLACES the figure-digitized FASnI3_nk_Ghimire2017.csv, which had a 5.8x discontinuity in k at the 1.70 eV Fig2/Fig3A splice.
0.301562,1.76202,0.90274
0.303162,1.76991,0.90016
0.304757,1.77842,0.89746
0.306353,1.78541,0.89329
0.307951,1.79286,0.88858
0.309543,1.79883,0.88398
0.311143,1.80367,0.87914
0.312736,1.80704,0.87345
0.314330,1.80896,0.86744
0.315932,1.81206,0.86164
0.317526,1.81168,0.85730
0.319119,1.81039,0.85245
0.320721,1.80948,0.84932
0.322313,1.80668,0.84672
0.323913,1.80323,0.84604
0.325503,1.79958,0.84447
0.327101,1.79637,0.84478
0.328696,1.79230,0.84607
0.330290,1.78930,0.84880
0.331890,1.78565,0.85098
0.333488,1.78193,0.85497
0.335083,1.77943,0.85914
0.336676,1.77769,0.86510
0.338274,1.77573,0.86958
0.339869,1.77372,0.87664
0.341470,1.77338,0.88256
0.343066,1.77309,0.88905
0.344659,1.77358,0.89423
0.346257,1.77431,0.90130
0.347850,1.77598,0.90841
0.349448,1.77636,0.91529
0.351041,1.77900,0.92122
0.352639,1.78082,0.92891
0.354241,1.78253,0.93570
0.355837,1.78488,0.94280
0.357427,1.78838,0.94955
0.359021,1.79163,0.95674
0.360618,1.79478,0.96320
0.362220,1.79877,0.96933
0.363814,1.80389,0.97502
0.365412,1.80829,0.98069
0.367002,1.81312,0.98570
0.368606,1.81777,0.99185
0.370202,1.82330,0.99782
0.371789,1.82782,1.00481
0.373390,1.83305,1.01141
0.374982,1.83677,1.01918
0.376577,1.84171,1.02617
0.378174,1.84680,1.03371
0.379772,1.85280,1.03905
0.381372,1.85996,1.04451
0.382963,1.86648,1.04927
0.384566,1.87320,1.05518
0.386159,1.88108,1.05944
0.387754,1.88836,1.06470
0.389349,1.89583,1.06974
0.390945,1.90269,1.07425
0.392541,1.90944,1.07964
0.394139,1.91558,1.08445
0.395736,1.92281,1.08982
0.397334,1.92947,1.09493
0.398932,1.93519,1.09915
0.400517,1.94238,1.10509
0.402115,1.94942,1.11016
0.403713,1.95564,1.11476
0.405310,1.96224,1.12037
0.406906,1.96973,1.12506
0.408501,1.97668,1.13004
0.410096,1.98388,1.13453
0.411689,1.99172,1.13892
0.413294,1.99856,1.14402
0.414885,2.00775,1.14835
0.416488,2.01537,1.15293
0.418075,2.02446,1.15779
0.419674,2.03258,1.16188
0.421271,2.04219,1.16611
0.422866,2.05128,1.17028
0.424458,2.06106,1.17424
0.426063,2.06991,1.17792
0.427650,2.08003,1.18157
0.429249,2.08965,1.18504
0.430845,2.09998,1.18822
0.432438,2.11032,1.19232
0.434042,2.12060,1.19515
0.435628,2.13129,1.19716
0.437226,2.14234,1.19968
0.438820,2.15350,1.20311
0.440426,2.16454,1.20509
0.442011,2.17596,1.20735
0.443609,2.18711,1.20845
0.445202,2.19824,1.20991
0.446806,2.20991,1.21079
0.448390,2.22173,1.21275
0.450001,2.23415,1.21264
0.451591,2.24485,1.21287
0.453192,2.25603,1.21331
0.454788,2.26779,1.21349
0.456378,2.28058,1.21304
0.457963,2.29137,1.21250
0.459558,2.30263,1.21229
0.461165,2.31347,1.21039
0.462766,2.32540,1.20924
0.464360,2.33555,1.20785
0.465948,2.34768,1.20632
0.467547,2.35892,1.20427
0.469140,2.36861,1.20236
0.470743,2.37921,1.20060
0.472321,2.38991,1.19875
0.473928,2.40095,1.19592
0.475527,2.41055,1.19318
0.477119,2.42271,1.19037
0.478703,2.43240,1.18844
0.480298,2.44292,1.18554
0.481904,2.45306,1.18263
0.483501,2.46246,1.17958
0.485090,2.47168,1.17687
0.486690,2.48251,1.17330
0.488281,2.49191,1.17000
0.489882,2.50215,1.16707
0.491474,2.51204,1.16401
0.493057,2.52155,1.16005
0.494670,2.53105,1.15697
0.496254,2.53990,1.15302
0.497849,2.55026,1.14971
0.499453,2.55905,1.14563
0.501047,2.56896,1.14204
0.502632,2.57883,1.13804
0.504226,2.58791,1.13348
0.505831,2.59757,1.13002
0.507425,2.60760,1.12436
0.509008,2.61792,1.11991
0.510601,2.62783,1.11629
0.512204,2.63780,1.11103
0.513796,2.64713,1.10622
0.515398,2.65703,1.10058
0.516989,2.66692,1.09493
0.518589,2.67674,1.08943
0.520177,2.68610,1.08300
0.521775,2.69613,1.07659
0.523361,2.70517,1.07063
0.524956,2.71481,1.06322
0.526562,2.72353,1.05701
0.528154,2.73238,1.04960
0.529756,2.74106,1.04218
0.531346,2.75024,1.03475
0.532944,2.75877,1.02767
0.534530,2.76642,1.01905
0.536125,2.77534,1.01001
0.537729,2.78339,1.00226
0.539320,2.79099,0.99316
0.540896,2.79813,0.98523
0.542505,2.80534,0.97699
0.544101,2.81271,0.96785
0.545681,2.81810,0.95869
0.547271,2.82537,0.95063
0.548870,2.83145,0.94050
0.550478,2.83750,0.93212
0.552071,2.84360,0.92293
0.553649,2.84924,0.91371
0.555261,2.85509,0.90499
0.556857,2.85913,0.89520
0.558437,2.86482,0.88590
0.560026,2.86918,0.87634
0.561624,2.87384,0.86736
0.563232,2.87768,0.85826
0.564823,2.88138,0.84926
0.566396,2.88541,0.84007
